technique_id,technique_name,data_component_id,data_component_name,requirement_rows,unique_log_source_requirements,has_explicit_event_id_requirement,exact_event_evidence,any_source_evidence,best_evidence_status,best_evidence_strength,evidence_sources
T1001,Data Obfuscation,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1610,Deploy Container,DC0085,Network Traffic Content,279,279,True,False,True,source_observed,2,BOTS | EVTX
T1611,Escape to Host,DC0021,OS API Execution,170,170,True,True,True,exact_event_observed,3,BOTS | EVTX
T1611,Escape to Host,DC0031,Kernel Module Load,2,2,False,False,True,source_family_observed,1,BOTS
T1611,Escape to Host,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1611,Escape to Host,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1611,Escape to Host,DC0072,Container Creation,8,8,False,False,False,not_observed,0,
T1611,Escape to Host,DC0092,Volume Modification,2,2,False,False,True,source_observed,2,BOTS
T1612,Build Image on Host,DC0015,Image Creation,6,6,False,False,True,source_observed,2,BOTS
T1612,Build Image on Host,DC0082,Network Connection Creation,98,98,True,True,True,exact_event_observed,3,BOTS | EVTX
T1613,Container and Resource Discovery,DC0037,Pod Enumeration,1,1,False,False,False,not_observed,0,
T1613,Container and Resource Discovery,DC0091,Container Enumeration,3,3,False,False,True,source_observed,2,BOTS
T1614,System Location Discovery,DC0021,OS API Execution,170,170,True,True,True,exact_event_observed,3,BOTS | EVTX
T1614,System Location Discovery,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1614,System Location Discovery,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1614,System Location Discovery,DC0085,Network Traffic Content,279,279,True,False,True,source_observed,2,BOTS | EVTX
T1614.001,System Language Discovery,DC0021,OS API Execution,170,170,True,True,True,exact_event_observed,3,BOTS | EVTX
T1614.001,System Language Discovery,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1614.001,System Language Discovery,DC0050,Windows Registry Key Access,4,4,True,True,True,exact_event_observed,3,BOTS | EVTX
T1614.001,System Language Discovery,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1615,Group Policy Discovery,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1615,Group Policy Discovery,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1615,Group Policy Discovery,DC0071,Active Directory Object Access,2,2,True,True,True,exact_event_observed,3,BOTS | EVTX
T1615,Group Policy Discovery,DC0085,Network Traffic Content,279,279,True,False,True,source_observed,2,BOTS | EVTX
T1619,Cloud Storage Object Discovery,DC0017,Cloud Storage Enumeration,4,4,False,False,True,source_observed,2,BOTS
T1619,Cloud Storage Object Discovery,DC0025,Cloud Storage Access,8,8,False,False,True,source_observed,2,BOTS
T1620,Reflective Code Loading,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1620,Reflective Code Loading,DC0021,OS API Execution,170,170,True,True,True,exact_event_observed,3,BOTS | EVTX
T1620,Reflective Code Loading,DC0029,Script Execution,32,32,True,True,True,exact_event_observed,3,BOTS | EVTX
T1620,Reflective Code Loading,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1620,Reflective Code Loading,DC0035,Process Access,35,35,True,True,True,exact_event_observed,3,BOTS | EVTX
T1621,Multi-Factor Authentication Request Generation,DC0002,User Account Authentication,109,109,True,True,True,exact_event_observed,3,BOTS | EVTX
T1621,Multi-Factor Authentication Request Generation,DC0038,Application Log Content,229,229,True,True,True,exact_event_observed,3,BOTS | EVTX
T1621,Multi-Factor Authentication Request Generation,DC0088,Logon Session Metadata,34,34,True,True,True,exact_event_observed,3,BOTS | EVTX
T1622,Debugger Evasion,DC0021,OS API Execution,170,170,True,True,True,exact_event_observed,3,BOTS | EVTX
T1622,Debugger Evasion,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1622,Debugger Evasion,DC0055,File Access,113,113,True,True,True,exact_event_observed,3,BOTS | EVTX
T1647,Plist File Modification,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1647,Plist File Modification,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1647,Plist File Modification,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1648,Serverless Execution,DC0038,Application Log Content,229,229,True,True,True,exact_event_observed,3,BOTS | EVTX
T1648,Serverless Execution,DC0069,Cloud Service Modification,31,31,False,False,True,source_observed,2,BOTS
T1649,Steal or Forge Authentication Certificates,DC0038,Application Log Content,229,229,True,True,True,exact_event_observed,3,BOTS | EVTX
T1649,Steal or Forge Authentication Certificates,DC0050,Windows Registry Key Access,4,4,True,True,True,exact_event_observed,3,BOTS | EVTX
T1649,Steal or Forge Authentication Certificates,DC0055,File Access,113,113,True,True,True,exact_event_observed,3,BOTS | EVTX
T1649,Steal or Forge Authentication Certificates,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1649,Steal or Forge Authentication Certificates,DC0066,Active Directory Object Modification,11,11,True,True,True,exact_event_observed,3,BOTS | EVTX
T1649,Steal or Forge Authentication Certificates,DC0084,Active Directory Credential Request,5,5,True,True,True,exact_event_observed,3,BOTS | EVTX
T1651,Cloud Administration Command,DC0029,Script Execution,32,32,True,True,True,exact_event_observed,3,BOTS | EVTX
T1651,Cloud Administration Command,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1651,Cloud Administration Command,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1652,Device Driver Discovery,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1652,Device Driver Discovery,DC0055,File Access,113,113,True,True,True,exact_event_observed,3,BOTS | EVTX
T1652,Device Driver Discovery,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1652,Device Driver Discovery,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1653,Power Settings,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1653,Power Settings,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1653,Power Settings,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1654,Log Enumeration,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1654,Log Enumeration,DC0055,File Access,113,113,True,True,True,exact_event_observed,3,BOTS | EVTX
T1654,Log Enumeration,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1657,Financial Theft,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1657,Financial Theft,DC0038,Application Log Content,229,229,True,True,True,exact_event_observed,3,BOTS | EVTX
T1657,Financial Theft,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1657,Financial Theft,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1657,Financial Theft,DC0067,Logon Session Creation,67,67,True,True,True,exact_event_observed,3,BOTS | EVTX
T1659,Content Injection,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1659,Content Injection,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1659,Content Injection,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1659,Content Injection,DC0085,Network Traffic Content,279,279,True,False,True,source_observed,2,BOTS | EVTX
T1665,Hide Infrastructure,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1665,Hide Infrastructure,DC0082,Network Connection Creation,98,98,True,True,True,exact_event_observed,3,BOTS | EVTX
T1665,Hide Infrastructure,DC0085,Network Traffic Content,279,279,True,False,True,source_observed,2,BOTS | EVTX
T1665,Hide Infrastructure,DC0101,Domain Registration,3,3,False,False,False,not_observed,0,
T1665,Hide Infrastructure,DC0104,Response Content,2,2,False,False,False,not_observed,0,
T1665,Hide Infrastructure,DC0106,Response Metadata,2,2,False,False,False,not_observed,0,
T1666,Modify Cloud Resource Hierarchy,DC0069,Cloud Service Modification,31,31,False,False,True,source_observed,2,BOTS
T1667,Email Bombing,DC0038,Application Log Content,229,229,True,True,True,exact_event_observed,3,BOTS | EVTX
T1667,Email Bombing,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1668,Exclusive Control,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1668,Exclusive Control,DC0033,Process Termination,13,13,True,True,True,exact_event_observed,3,BOTS | EVTX
T1668,Exclusive Control,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1669,Wi-Fi Networks,DC0002,User Account Authentication,109,109,True,True,True,exact_event_observed,3,BOTS | EVTX
T1669,Wi-Fi Networks,DC0051,Firewall Rule Modification,14,14,False,False,True,source_observed,2,BOTS | EVTX
T1669,Wi-Fi Networks,DC0078,Network Traffic Flow,159,159,True,False,True,source_observed,2,BOTS | EVTX
T1669,Wi-Fi Networks,DC0082,Network Connection Creation,98,98,True,True,True,exact_event_observed,3,BOTS | EVTX
T1669,Wi-Fi Networks,DC0085,Network Traffic Content,279,279,True,False,True,source_observed,2,BOTS | EVTX
T1671,Cloud Application Integration,DC0038,Application Log Content,229,229,True,True,True,exact_event_observed,3,BOTS | EVTX
T1671,Cloud Application Integration,DC0066,Active Directory Object Modification,11,11,True,True,True,exact_event_observed,3,BOTS | EVTX
T1671,Cloud Application Integration,DC0069,Cloud Service Modification,31,31,False,False,True,source_observed,2,BOTS
T1673,Virtual Machine Discovery,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1673,Virtual Machine Discovery,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1674,Input Injection,DC0029,Script Execution,32,32,True,True,True,exact_event_observed,3,BOTS | EVTX
T1674,Input Injection,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1674,Input Injection,DC0042,Drive Creation,22,22,True,False,True,source_observed,2,BOTS | EVTX
T1674,Input Injection,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1675,ESXi Administration Command,DC0038,Application Log Content,229,229,True,True,True,exact_event_observed,3,BOTS | EVTX
T1677,Poisoned Pipeline Execution,DC0025,Cloud Storage Access,8,8,False,False,True,source_observed,2,BOTS
T1677,Poisoned Pipeline Execution,DC0059,File Metadata,91,91,True,True,True,exact_event_observed,3,BOTS | EVTX
T1677,Poisoned Pipeline Execution,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1677,Poisoned Pipeline Execution,DC0069,Cloud Service Modification,31,31,False,False,True,source_observed,2,BOTS
T1677,Poisoned Pipeline Execution,DC0070,Cloud Service Metadata,10,10,False,False,True,source_observed,2,BOTS
T1678,Delay Execution,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1678,Delay Execution,DC0029,Script Execution,32,32,True,True,True,exact_event_observed,3,BOTS | EVTX
T1678,Delay Execution,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1679,Selective Exclusion,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1679,Selective Exclusion,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1679,Selective Exclusion,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1680,Local Storage Discovery,DC0002,User Account Authentication,109,109,True,True,True,exact_event_observed,3,BOTS | EVTX
T1680,Local Storage Discovery,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1680,Local Storage Discovery,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1684,Social Engineering,DC0002,User Account Authentication,109,109,True,True,True,exact_event_observed,3,BOTS | EVTX
T1684,Social Engineering,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1684,Social Engineering,DC0038,Application Log Content,229,229,True,True,True,exact_event_observed,3,BOTS | EVTX
T1684,Social Engineering,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1684,Social Engineering,DC0055,File Access,113,113,True,True,True,exact_event_observed,3,BOTS | EVTX
T1684,Social Engineering,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1684,Social Engineering,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1684,Social Engineering,DC0067,Logon Session Creation,67,67,True,True,True,exact_event_observed,3,BOTS | EVTX
T1684,Social Engineering,DC0082,Network Connection Creation,98,98,True,True,True,exact_event_observed,3,BOTS | EVTX
T1684.001,Impersonation,DC0038,Application Log Content,229,229,True,True,True,exact_event_observed,3,BOTS | EVTX
T1684.001,Impersonation,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1684.001,Impersonation,DC0067,Logon Session Creation,67,67,True,True,True,exact_event_observed,3,BOTS | EVTX
T1684.002,Email Spoofing,DC0038,Application Log Content,229,229,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685,Disable or Modify Tools,DC0018,Host Status,50,50,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685,Disable or Modify Tools,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685,Disable or Modify Tools,DC0033,Process Termination,13,13,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685,Disable or Modify Tools,DC0041,Service Metadata,22,22,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685,Disable or Modify Tools,DC0060,Service Creation,15,15,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685,Disable or Modify Tools,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685,Disable or Modify Tools,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685,Disable or Modify Tools,DC0065,Service Modification,4,4,True,False,True,source_observed,2,BOTS | EVTX
T1685,Disable or Modify Tools,DC0069,Cloud Service Modification,31,31,False,False,True,source_observed,2,BOTS
T1685.001,Disable or Modify Windows Event Log,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.001,Disable or Modify Windows Event Log,DC0038,Application Log Content,229,229,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.001,Disable or Modify Windows Event Log,DC0041,Service Metadata,22,22,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.001,Disable or Modify Windows Event Log,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.002,Disable or Modify Cloud Log,DC0010,User Account Modification,41,41,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.002,Disable or Modify Cloud Log,DC0069,Cloud Service Modification,31,31,False,False,True,source_observed,2,BOTS
T1685.002,Disable or Modify Cloud Log,DC0090,Cloud Service Disable,5,5,False,False,True,source_observed,2,BOTS
T1685.003,Modify or Spoof Tool UI,DC0018,Host Status,50,50,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.003,Modify or Spoof Tool UI,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.003,Modify or Spoof Tool UI,DC0060,Service Creation,15,15,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.004,Disable or Modify Linux Audit System Log,DC0020,Process Modification,19,19,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.004,Disable or Modify Linux Audit System Log,DC0041,Service Metadata,22,22,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.004,Disable or Modify Linux Audit System Log,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.004,Disable or Modify Linux Audit System Log,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.005,Clear Windows Event Logs,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.005,Clear Windows Event Logs,DC0038,Application Log Content,229,229,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.005,Clear Windows Event Logs,DC0040,File Deletion,25,25,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.006,Clear Linux or Mac System Logs,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1685.006,Clear Linux or Mac System Logs,DC0040,File Deletion,25,25,True,True,True,exact_event_observed,3,BOTS | EVTX
